neighbourhood_id,neighbourhood_name,name,type,cuisine,latitude,longitude,osm_id,osm_type
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,STARBUCKS,,,45.3424288,-75.9303966,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,STARBUCKS,,,45.3387049,-75.9075134,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,3 BROTHERS SHAWARMA & POUTINE,,,45.3439733,-75.9306227,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,6IXTY WINGS KANATA,,,45.3368085,-75.9072201,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,A&W,,,45.3382499,-75.9112959,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BANHMIYES,,,45.3392192,-75.901988,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BARBURRITO,,,45.3581746,-75.934403,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BENTO NOUVEAU,,,45.3368085,-75.9072201,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BENTO NOUVEAU,,,45.3565983,-75.9344608,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BOSS HOGS,,,45.3417434,-75.908033,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BUBBALOUS,,,45.3417434,-75.908033,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BURGER KING,,,45.3500364,-75.9243278,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,BURRITO GRINGO KANATA,,,45.3446445,-75.9309292,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,CASPIAN PIZZA,,,45.3382889,-75.9075947,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,FRESHII,,,45.3539349,-75.9319328,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,GRAVEL FOOD,,,45.3417434,-75.908033,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,HYDERABAD BIRYANI POINT- SOUTH INDIAN CUISINE,,,45.3541745,-75.9332129,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,LAW & ORDERS,,,45.3387049,-75.9075134,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,LITTLE CAESARS,,,45.3578524,-75.933669,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,LONE STAR TEXAS GRILL,,,45.3368085,-75.9072201,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,MCDONALD'S,,,45.3587677,-75.9364497,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,PIZZA HUT,,,45.3446015,-75.930884,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,SHAWARMA HOUSE,,,45.3570462,-75.9348005,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,SUBWAY,,,45.3500364,-75.9243278,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,SUBWAY,,,45.3352,-75.908241,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,TASTY FOODLAND,,,45.3392192,-75.901988,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,THAI EXPRESS,,,45.3585796,-75.9349481,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,TIM HORTONS,,,45.3383885,-75.9114785,,
brookside-briarbrook-morgan-s-grant,Brookside - Briarbrook - Morgan's Grant,WILLY'S PIZZA,,,45.3540676,-75.9331594,,
cardinal-creek,Cardinal Creek,LUCKY FORTUNE CHINESE FOOD,,,45.4713324,-75.455466,,
cardinal-creek,Cardinal Creek,STARBUCKS,,,45.4896851,-75.4774617,,
cardinal-creek,Cardinal Creek,STARBUCKS COFFEE CANADA,,,45.4739186,-75.4409792,,
cardinal-creek,Cardinal Creek,BARBURRITO,,,45.4819561,-75.4745403,,
cardinal-creek,Cardinal Creek,GABRIEL PIZZA,,,45.4823014,-75.4729807,,
cardinal-creek,Cardinal Creek,KFC,,,45.4896851,-75.4774617,,
cardinal-creek,Cardinal Creek,MCDONALD'S,,,45.48289,-75.47336,,
cardinal-creek,Cardinal Creek,ROYAL ROOSTER SHAWARMA,,,45.4819561,-75.4745403,,
cardinal-creek,Cardinal Creek,SUBWAY,,,45.4823014,-75.4729807,,
cardinal-creek,Cardinal Creek,THE WORKS GOURMET BURGER BISTRO,,,45.4823014,-75.4729807,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,FOOD VILLAGE,,,45.3672778,-75.7020391,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,GREEK FESTIVAL,,,45.3714497,-75.7050713,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,INDIAN FOOD HUB,,,45.3743797,-75.7085113,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,OTTAWA GREEK FESTIVAL,,,45.3716117,-75.7050112,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,PAPA JOES PIZZERIA,,,45.3538415,-75.7048504,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,THAI COCONUT,,,45.3692644,-75.7033982,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,THAI COCONUT,,,45.3692868,-75.7034127,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,ASIA GARDEN,,,45.3697985,-75.7043978,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,HOG'S BACK PIZZA & RESTAURANT,,,45.3697733,-75.704449,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,MCDONALD'S,,,45.3673081,-75.7014928,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,MILANO PIZZA,,,45.3537805,-75.7048723,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,SHAWARMA DE ROZA,,,45.3538415,-75.7048504,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,SUBWAY,,,45.3537232,-75.704817,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,SUBWAY,,,45.3538415,-75.7048504,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,TAKEDON OTTAWA,,,45.3771319,-75.7053866,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,TIM HORTONS,,,45.3692867,-75.7033795,,
carleton-heights-courtland-park,Carleton Heights - Courtland Park,WILD WING,,,45.3685671,-75.7026848,,
carlington,Carlington,1095,,,45.377278,-75.7324869,,
carlington,Carlington,HOUSE OF LASAGNA,,,45.3805703,-75.7335602,,
carlington,Carlington,NAOKI SUSHI,,,45.3630359,-75.7379644,,
carlington,Carlington,NU CARIBBEAN,,,45.3847429,-75.7328916,,
carlington,Carlington,ROCKIN JOHNNY'S DINER,,,45.3867692,-75.7355233,,
carlington,Carlington,SPICY MAN,,,45.3815451,-75.7335246,,
carlington,Carlington,SULTAN SULEYMAN TURKISH CUISINE,,,45.3793225,-75.7498731,,
carlington,Carlington,THAI GO,,,45.3867692,-75.7355233,,
carlington,Carlington,ZAKY  BROAST AND GRILL,,,45.362441,-75.7381559,,
carlington,Carlington,CHATIME,,,45.3630056,-75.7400934,,
carlington,Carlington,SECOND CUP,,,45.3867692,-75.7355233,,
carlington,Carlington,STARBUCKS,,,45.378909,-75.7491351,,
carlington,Carlington,BOSTON PIZZA,,,45.379536,-75.7483828,,
carlington,Carlington,GABRIEL PIZZA,,,45.3793225,-75.7498731,,
carlington,Carlington,IC22 OTTAWA'S HAKKA SPOT,,,45.3854442,-75.7326151,,
carlington,Carlington,KIM CHIP WAGON,,,45.3772746,-75.743418,,
carlington,Carlington,KIRKWOOD PIZZA,,,45.3775136,-75.7335912,,
carlington,Carlington,MAPLE DELIGHT PIZZA,,,45.3795478,-75.7335689,,
carlington,Carlington,MCDONALD'S,,,45.3638026,-75.7381945,,
carlington,Carlington,MR. SUB,,,45.3793225,-75.7498731,,
carlington,Carlington,MUCHO BURRITO,,,45.362587,-75.737977,,
carlington,Carlington,PIZZALICIOUS,,,45.3797544,-75.7328209,,
carlington,Carlington,RUN 2 PATTY,,,45.3806314,-75.7283501,,
carlington,Carlington,RUN 2 PATTY,,,45.3804668,-75.7282335,,
carlington,Carlington,SHAWARMA GLORY,,,45.3867692,-75.7355233,,
carlington,Carlington,SHAWARMA GLORY,,,45.3867692,-75.7355233,,
carlington,Carlington,TAKUMI,,,45.381564,-75.7335178,,
carlington,Carlington,THAI EXPRESS,,,45.36287,-75.7405255,,
carlington,Carlington,THE BURGER'S PRIEST,,,45.362926,-75.7371364,,
carlington,Carlington,THE SPOT OTTAWA,,,45.3845114,-75.7327961,,
carlington,Carlington,THEE CHIP SHOPPE,,,45.382057,-75.7230655,,
carlington,Carlington,TIM HORTONS,,,45.3704832,-75.7325422,,
carp,Carp,GIO'S ITALIAN EATERY (SERVERY KITCHEN),,,45.2686117,-75.9619097,,
carp,Carp,SWAN AT CARP,,,45.3460271,-76.0388897,,
carp,Carp,ALICE'S VILLAGE CAFE,,,45.3458412,-76.0377719,,
carp,Carp,NAZLI'S KITCHEN & CAFE,,,45.2970225,-75.9765804,,
carp,Carp,SKYLARK CAFE,,,45.3441893,-76.0347124,,
carp,Carp,BAIRD'S CHIPS,,,45.3439474,-76.0329171,,
carp,Carp,CARP PIZZA,,,45.3444215,-76.0366769,,
carp,Carp,CHUNGCHUN RICE DOG KANATA,,,45.3467721,-76.0374914,,
carp,Carp,PONG'S POUTINE,,,45.2754477,-75.95048,,
carp,Carp,VILLAGE PIZZA,,,45.3447291,-76.0380015,,
carp,Carp,XRONOS FISH & CHIPS,,,45.3186092,-76.0508576,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,BAGAN RESTAURANT,,,45.4344907,-75.6107361,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,COMMUNICATIONS SECURITY ESTABLISHMENT CANADA (CSEC) - MAIN KITCHEN,,,45.435383,-75.6159368,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,MILANO PIZZERIA,,,45.4458631,-75.6301992,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,PILO'S RESTAURANT,,,45.4458631,-75.6301992,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,STATE & MAIN RESTAURANT,,,45.4326372,-75.6146853,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,TAQUERIA LA BONITA,,,45.4310544,-75.6213466,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,THE MONGOLIAN VILLAGE,,,45.4320491,-75.6097093,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,TOKYO GRILL,,,45.4325275,-75.6098258,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,COMMUNICATIONS SECURITY ESTABLISHMENT CANADA (CSEC) - COFFEE SHOP,,,45.435383,-75.6159368,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,EASTSIDE CAFE,,,45.436753,-75.6137155,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,EQUATOR COFFEE,,,45.4329527,-75.6133545,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,HAPPY GOAT LRT CAFE INC - BLAIR LRT 2579553,,,45.4307746,-75.6094102,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,SMILEY'S CAFE,,,45.4284898,-75.6151831,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,STARBUCKS,,,45.4319596,-75.6173985,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,A&W,,,45.4325275,-75.6098258,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,A&W,,,45.4313868,-75.6135163,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,BOBBIES PIZZA,,,45.4319581,-75.6183596,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,CHEEZY PIZZA & PASTA,,,45.4325275,-75.6098258,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,EAST SIDE MARIO'S,,,45.4322969,-75.61513,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,LAZARE'S BBQ HOUSE,,,45.4463937,-75.6285181,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,LUCKY KING,,,45.4309908,-75.6212779,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,OUTTAKES,,,45.4314717,-75.6135189,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,SAVOUR EXPRESS,,,45.4431189,-75.6371774,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,SHAWARMA CENTRE,,,45.4325275,-75.6098258,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,SUBWAY,,,45.4325275,-75.6098258,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,TEN SUSHI JAPANESE BUFFET RESTAURANT,,,45.4309311,-75.611936,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,TIM HORTONS,,,45.4313868,-75.6135163,,
carson-grove-carson-meadows,Carson Grove - Carson Meadows,TIM HORTONS,,,45.4332608,-75.6084233,,
centrepointe,Centrepointe,BAAN THAI RESTAURANT,,,45.3390345,-75.7715159,,
centrepointe,Centrepointe,DESI HANGOUT,,,45.339259,-75.7715384,,
centrepointe,Centrepointe,DUMPLING DUMPLING,,,45.339259,-75.7715384,,
centrepointe,Centrepointe,LIL NEGRIL ISLAND GRILL,,,45.3390345,-75.7715159,,
centrepointe,Centrepointe,HAPPY GOAT COFFEE COMPANY,,,45.3495685,-75.7662175,,
centrepointe,Centrepointe,EGGROLL FACTORY,,,45.3390345,-75.7715159,,
centretown,Centretown,3 BITES,,,45.4101378,-75.6979185,,
centretown,Centretown,A'ROMA MEZE & WINE,,,45.4168536,-75.6996737,,
centretown,Centretown,ADRIANNA'S DEN,,,45.4208085,-75.6899964,,
centretown,Centretown,AIANA RESTAURANT COLLECTIVE,,,45.4208307,-75.6989356,,
centretown,Centretown,AL'S STEAK HOUSE,,,45.4160692,-75.6886469,,
centretown,Centretown,ANGRY DRAGONZ ON KENT,,,45.41625,-75.7002323,,
centretown,Centretown,ARLINGTON FIVE PRODUCTION KITCHEN,,,45.410253,-75.6926487,,
centretown,Centretown,ARLO WINE & RESTAURANT,,,45.4155481,-75.6953319,,
centretown,Centretown,ASIAN GOURMET,,,45.420296,-75.7024018,,
centretown,Centretown,AZZURRO BISTRO,,,45.4158591,-75.694812,,
centretown,Centretown,BATON ROUGE,,,45.4183397,-75.7039409,,
centretown,Centretown,BECKTA DINING AND WINE,,,45.4203434,-75.6933067,,
centretown,Centretown,BIER MARKT,,,45.4216948,-75.6996684,,
centretown,Centretown,BIG DADDY'S BOURBON STREET BISTRO,,,45.4188325,-75.6897573,,
centretown,Centretown,BRAMASOLE DINER,,,45.4123596,-75.6938959,,
centretown,Centretown,BUYERS+CELLARS & FOREIGN AND DOMESTIC,,,45.4160954,-75.6951935,,
centretown,Centretown,CALIFORNIA THAI,,,45.4198437,-75.6927568,,
centretown,Centretown,CEYLONTA RESTAURANT,,,45.4150117,-75.697733,,
centretown,Centretown,CHEF BAI NOODLES SOUP AND BAO,,,45.415492,-75.696784,,
centretown,Centretown,CHIMNIES,,,45.4198068,-75.6999569,,
centretown,Centretown,CIAO ITALIA RESTAURANT,,,45.4119366,-75.704966,,
centretown,Centretown,COLONNADE RESTAURANT,,,45.4157883,-75.6915798,,
centretown,Centretown,CUMIN & PEPPER,,,45.420026,-75.6879438,,
centretown,Centretown,DATSUN,,,45.414829,-75.68795,,
centretown,Centretown,DELINA RESTAURANT,,,45.409522,-75.7008279,,
centretown,Centretown,DOMESTIC FOODS,,,45.4092318,-75.7010511,,
centretown,Centretown,DOWNTOWN BED AND BREAKFAST,,,45.4129753,-75.6900223,,
centretown,Centretown,DUMPLING? DUMPLING!,,,45.413581,-75.6949921,,
centretown,Centretown,EAST INDIA COMPANY RESTAURANT,,,45.4172772,-75.6912452,,
centretown,Centretown,EL CAMINO,,,45.414829,-75.68795,,
centretown,Centretown,ELGIN STREET DINER,,,45.4149372,-75.6879939,,
centretown,Centretown,ELITE KITCHEN,,,45.4174617,-75.7025069,,
centretown,Centretown,EURO BISTRO,,,45.4175261,-75.6902538,,
centretown,Centretown,EXPLOSION PERSIAN STYLE,,,45.4169504,-75.6955827,,
centretown,Centretown,FAUNA,,,45.4125339,-75.6937164,,
centretown,Centretown,GALLEY KITCHEN,,,45.4193724,-75.697244,,
centretown,Centretown,GITANES,,,45.4153938,-75.6877284,,
centretown,Centretown,GIULIA,,,45.4154642,-75.6886466,,
centretown,Centretown,GO FOR SUSHI,,,45.4175382,-75.7021422,,
centretown,Centretown,GOGIYA SUSHI 'N' POKE,,,45.4102967,-75.6926925,,
centretown,Centretown,GOGIYA SUSHI AND KOREAN CUISINE,,,45.4195981,-75.6969809,,
centretown,Centretown,GROUNDED KITCHEN AND COFFEEHOUSE,,,45.418877,-75.6958361,,
centretown,Centretown,HARMONS STEAKHOUSE,,,45.4174811,-75.6897442,,
centretown,Centretown,IBEX HABESHA RESTAURANT,,,45.4203348,-75.6943109,,
centretown,Centretown,ISLAND GRILL,,,45.414278,-75.695655,,
centretown,Centretown,J:UNIQUE KITCHEN,,,45.4165094,-75.6963874,,
centretown,Centretown,JADELAND RESTAURANT,,,45.4121367,-75.7045109,,
centretown,Centretown,JAX,,,45.4074411,-75.7032324,,
centretown,Centretown,JD CHINESE RESTAURANT,,,45.4171765,-75.6980599,,
centretown,Centretown,JIMMY THE GREEK,,,45.420296,-75.7024018,,
centretown,Centretown,JINSEI RAMEN,,,45.4186067,-75.6979476,,
centretown,Centretown,JOHNNY FARINA,,,45.4189724,-75.6915062,,
centretown,Centretown,KALINGA INDIAN CUISINE,,,45.4195981,-75.6969809,,
centretown,Centretown,KIMBAP,,,45.4197059,-75.6995491,,
centretown,Centretown,KINTON RAMEN,,,45.4189724,-75.6915062,,
centretown,Centretown,KYOTO SUSHI,,,45.4191295,-75.699749,,
centretown,Centretown,LA AFRICANA CUISINE,,,45.4161824,-75.6972516,,
centretown,Centretown,LA FIESTA LATINA,,,45.4129727,-75.7027559,,
centretown,Centretown,LAURIER INTERNATIONAL BUFFET & MUKUT RESTAURANT,,,45.4203023,-75.6942268,,
centretown,Centretown,LE POISSON BLEU,,,45.4120905,-75.7039415,,
centretown,Centretown,LIFT RESTAURANT- DELTA OTTAWA CITY CENTRE,,,45.4183357,-75.7045855,,
centretown,Centretown,MAD RADISH,,,45.4187882,-75.7015574,,
centretown,Centretown,MAD RADISH,,,45.4213427,-75.6965064,,
centretown,Centretown,MAHT KOREAN RESTAURANT,,,45.4175147,-75.7008605,,
centretown,Centretown,MAMMA TERESA,,,45.4161621,-75.6940067,,
centretown,Centretown,MAROO,,,45.4141643,-75.6982656,,
centretown,Centretown,MAWLOOD S RESTAURANT,,,45.4139341,-75.700372,,
centretown,Centretown,MAZARINE RESTAURANT,,,45.4149934,-75.6992101,,
centretown,Centretown,MEET NOODLE,,,45.4193515,-75.6946308,,
centretown,Centretown,MEKONG RESTAURANT,,,45.4119697,-75.7048628,,
centretown,Centretown,MEOW THAT'S HOT,,,45.4098026,-75.6921002,,
centretown,Centretown,MIGHTY GREEK,,,45.4209194,-75.6993076,,
centretown,Centretown,MR MAOCAI RESTAURANT,,,45.4190134,-75.6992567,,
centretown,Centretown,MUMBAI MASALA GRILL,,,45.4199936,-75.6999086,,
centretown,Centretown,NCC BISTRO,,,45.4231732,-75.6980681,,
centretown,Centretown,NCC BISTRO - MOULIN IN THE PARK,,,45.4222068,-75.6924021,,
centretown,Centretown,NOOR BISTRO,,,45.4188571,-75.7056686,,
centretown,Centretown,NORTH AND NAVY,,,45.416712,-75.6990816,,
centretown,Centretown,NORTHERN BITES FOOD STAND,,,45.4146568,-75.6956096,,
centretown,Centretown,OLLY FRESCO'S,,,45.4206086,-75.6996562,,
centretown,Centretown,ORCHID SUSHI,,,45.4169238,-75.7037088,,
centretown,Centretown,PANINARO,,,45.4117791,-75.7047432,,
centretown,Centretown,PIRHO GRILL- ELGIN,,,45.4157539,-75.6886926,,
centretown,Centretown,PIZZERIA DA ROMOLO,,,45.4125842,-75.6942046,,
centretown,Centretown,POT & PANTRY KITCHENWARE & GOURMET FOODS,,,45.4182353,-75.6908711,,
centretown,Centretown,PURE KITCHEN & CHARLOTTE,,,45.4158662,-75.6889874,,
centretown,Centretown,RAMAKRISHNA RESTAURANT,,,45.4169504,-75.6955827,,
centretown,Centretown,RAPHAEL PERUVIAN CUISINE,,,45.4191861,-75.6921396,,
centretown,Centretown,RED APRON,,,45.4114765,-75.6946358,,
centretown,Centretown,RED PEPPER THAI-VIET ASIAN FUSION,,,45.4226035,-75.6960439,,
centretown,Centretown,RIVIERA,,,45.4230609,-75.6963077,,
centretown,Centretown,S&S RESTAURANTS AND GRILLS,,,45.4167843,-75.6979529,,
centretown,Centretown,SAFFRON INDIAN RESTAURANT,,,45.4169504,-75.6955827,,
centretown,Centretown,SAIGON BOY NOODLE HOUSE,,,45.4116961,-75.7049805,,
centretown,Centretown,SANSOTEI RAMEN,,,45.4189336,-75.6992564,,
centretown,Centretown,SEN KITCHEN,,,45.4209461,-75.6993734,,
centretown,Centretown,SHAKEY'S,,,45.421646,-75.6974294,,
centretown,Centretown,SHAKEY'S,,,45.4211161,-75.697111,,
centretown,Centretown,SKYBIRD ASIAN GRILL,,,45.418311,-75.7030199,,
centretown,Centretown,SMASH DADDY,,,45.420417,-75.6982294,,
centretown,Centretown,SOME GOOD FOOD,,,45.4176249,-75.6925618,,
centretown,Centretown,SUSHI SHOP SPARKS,,,45.4220786,-75.6989314,,
centretown,Centretown,TALAY THAI RESTAURANT,,,45.4100413,-75.6921098,,
centretown,Centretown,THALI,,,45.4193063,-75.6970526,,
centretown,Centretown,THE CORNER KITCHEN,,,45.4190986,-75.7034209,,
centretown,Centretown,THE GREAT INDIAN FESTIVAL,,,45.4208085,-75.6899964,,
centretown,Centretown,THE GREEK SOUVLAKI SHACK,,,45.4160863,-75.6971981,,
centretown,Centretown,THE PORCH RESTAURANT,,,45.4177735,-75.7067136,,
centretown,Centretown,THE VISTA ON SPARKS,,,45.4181353,-75.7076826,,
centretown,Centretown,THE WAVERLEY,,,45.4158585,-75.688339,,
centretown,Centretown,THE WHALESBONE,,,45.4188883,-75.691076,,
centretown,Centretown,TORO EATS & TREATS,,,45.420194,-75.6974798,,
centretown,Centretown,TOSCA RESTAURANT,,,45.4186492,-75.6977959,,
centretown,Centretown,TURMERIC GROVE RESTAURANT,,,45.4154126,-75.6884685,,
centretown,Centretown,UNION 613 & JABBERWOCKY,,,45.4161695,-75.6949351,,
centretown,Centretown,WILF & ADA'S,,,45.4102369,-75.6926458,,
centretown,Centretown,YANG SHENG,,,45.4114623,-75.7055908,,
centretown,Centretown,YANG SHENG RESTAURANT,,,45.4114232,-75.7055548,,
centretown,Centretown,YEN FUNG DING DUMPLING SHOPPE,,,45.4118122,-75.7043131,,
centretown,Centretown,YUN SHANG RICE NOODLE HOUSE,,,45.4156771,-75.6963845,,
centretown,Centretown,Z-TECA MEXICAN EATERY,,,45.421646,-75.6974294,,
centretown,Centretown,ZAK'S DINER,,,45.4186997,-75.6912788,,
centretown,Centretown,5:2:8 CREATIVE COFEE COLLECTIVE,,,45.4117608,-75.7047447,,
centretown,Centretown,ARLINGTON FIVE,,,45.4101217,-75.6929188,,
centretown,Centretown,BETSI CHICKEN & COFFEE,,,45.4203023,-75.6942268,,
centretown,Centretown,BRIDGEHEAD,,,45.4178455,-75.7027145,,
centretown,Centretown,BRIDGEHEAD,,,45.4170409,-75.6898529,,
centretown,Centretown,BRIDGEHEAD,,,45.4205191,-75.6986565,,
centretown,Centretown,BRIDGEHEAD,,,45.4197494,-75.6928817,,
centretown,Centretown,BRIDGEHEAD,,,45.4226533,-75.6973457,,
centretown,Centretown,BRIDGEHEAD,,,45.422711,-75.6974521,,
centretown,Centretown,BRIDGEHEAD,,,45.4199303,-75.6972392,,
centretown,Centretown,CAFE DELICE,,,45.417016,-75.7004906,,
centretown,Centretown,CAFE DELICE (BANK ST),,,45.4201177,-75.7006129,,
centretown,Centretown,CAFE DELUXE,,,45.41714,-75.7014594,,
centretown,Centretown,CHAI GUYS,,,45.4204407,-75.6982414,,
centretown,Centretown,COCO FRESH TEA & JUICE,,,45.4154291,-75.6965981,,
centretown,Centretown,COCOTTE BISTRO,,,45.42051,-75.694974,,
centretown,Centretown,DELIKAT CAFE,,,45.4213172,-75.7013561,,
centretown,Centretown,DUMPLING BLISS,,,45.4199896,-75.6879292,,
centretown,Centretown,EDEN'S CAFE,,,45.4159745,-75.6885651,,
centretown,Centretown,EQUATOR COFFEE NATION INC,,,45.4233026,-75.6946752,,
